,ADX,SMA,RSI,MACD,MACD_Hist,MACD_Signal,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
4180,18.4398,100.6860,43.8951,-0.7865,0.1696,-0.9561,100.5900,100.6900,98.7000,99.1800,92.4196,51491286,0.0000,1.0000
4181,19.7842,100.4970,47.3558,-0.7709,0.1482,-0.9191,99.2700,100.2200,98.0400,99.9000,93.0906,47757828,0.0000,1.0000
4182,20.9941,100.3630,46.1264,-0.7722,0.1175,-0.8897,99.4400,100.2100,99.0400,99.6200,92.8296,43469585,0.0000,1.0000
4183,21.3718,100.2190,46.1264,-0.7644,0.1002,-0.8646,99.9500,100.6500,99.4200,99.6200,92.8296,37051182,0.0000,1.0000
4184,22.3579,99.8300,41.9489,-0.8190,0.0365,-0.8555,99.4300,100.1200,98.7300,98.7500,92.0189,42094183,0.0000,1.0000
4185,21.6648,99.7350,53.0754,-0.6889,0.1333,-0.8222,98.7600,101.1100,98.3100,100.8000,93.9292,57404674,0.0000,1.0000
4186,19.6469,100.0500,54.1239,-0.5616,0.2085,-0.7701,101.5400,102.3800,100.6100,101.0200,94.1342,77376525,0.0000,1.0000
4187,17.9215,100.0480,52.4088,-0.4786,0.2332,-0.7118,100.6900,102.0300,100.3000,100.7300,93.8640,66331592,0.0000,1.0000
4188,16.9826,100.0180,47.1429,-0.4815,0.1842,-0.6657,101.3300,101.7800,99.8100,99.8100,93.0067,53583368,0.0000,1.0000
4189,17.5122,99.8180,41.7700,-0.5628,0.0823,-0.6451,100.3900,100.5200,98.5700,98.7500,92.0189,63688562,0.0000,1.0000
4190,20.4250,99.6540,36.4946,-0.7167,-0.0572,-0.6595,97.9700,99.1500,95.1800,97.5400,90.8914,100933600,0.0000,1.0000
4191,23.0464,99.2900,31.7773,-0.9311,-0.2173,-0.7138,95.5500,97.7200,95.4100,96.2600,89.6987,72154523,0.0000,1.0000
4192,23.5364,99.0950,41.0964,-0.9761,-0.2098,-0.7662,97.5000,99.0000,96.8100,97.6700,91.0126,68179688,0.0000,1.0000
4193,22.7486,99.1090,51.9143,-0.8334,-0.0538,-0.7797,98.3150,99.9600,98.2200,99.7600,92.9601,77517279,0.0000,1.0000
4194,21.8433,99.4810,61.9754,-0.4960,0.2269,-0.7230,103.0200,103.0200,101.2700,102.4700,95.4854,94623904,0.0000,1.0000
4195,21.8162,99.7000,63.5992,-0.1845,0.4308,-0.6153,102.8400,104.1100,102.6000,102.9900,95.9699,68263146,0.0000,1.0000
4196,22.4233,100.0810,68.8322,0.2084,0.6590,-0.4505,104.0800,105.0510,103.6300,104.8300,97.6845,71074674,0.0000,1.0000
4197,23.2586,100.5300,69.8528,0.5450,0.7964,-0.2514,105.1800,105.4900,104.5300,105.2200,98.0479,47053916,0.0000,1.0000
4198,24.0104,101.0600,69.1432,0.7938,0.8361,-0.0424,104.8500,105.4800,104.7000,105.1100,97.9454,34187701,0.0000,1.0000
4199,25.5474,101.8590,73.5647,1.1096,0.9216,0.1880,105.4000,106.7400,105.3500,106.7400,99.4643,48060949,0.0000,1.0000
4200,27.3224,102.8390,75.0282,1.3923,0.9634,0.4289,106.6500,107.3700,106.3600,107.3400,100.0234,52687879,0.0000,1.0000
4201,28.2062,103.9110,72.3577,1.5692,0.9122,0.6569,106.9590,107.3500,105.9000,106.9800,99.6880,40654793,0.0000,1.0000
4202,29.4910,104.9440,75.1430,1.7713,0.8915,0.8798,108.0100,108.0400,107.2100,108.0000,100.6384,44639285,0.0000,1.0000
4203,31.9327,105.9080,78.4540,2.0211,0.9130,1.1081,108.2200,110.3000,108.0100,109.4000,101.9430,52282550,0.0000,1.0000
4204,33.6662,106.5210,72.3364,2.1299,0.8175,1.3124,109.3600,109.4900,107.7200,108.6000,101.1975,41574365,0.0000,1.0000
4205,35.2263,107.1080,73.0940,2.2117,0.7194,1.4923,109.1000,109.3000,108.1250,108.8600,101.4398,37435905,0.0000,1.0000
4206,36.0326,107.4950,71.7504,2.2378,0.5964,1.6414,108.6000,108.7900,107.8000,108.7000,101.7287,34968457,0.4700,1.0000
4207,37.1419,107.8740,72.8257,2.2575,0.4929,1.7646,108.7500,109.3200,108.5500,109.0100,102.0188,33691535,0.0000,1.0000
4208,38.1478,108.2460,71.0801,2.2328,0.3746,1.8583,109.0200,109.3300,108.6700,108.8300,101.8504,27195547,0.0000,1.0000
4209,39.3805,108.5420,74.3783,2.2574,0.3193,1.9381,108.7000,109.7500,108.4000,109.7000,102.6646,27442252,0.0000,1.0000
4210,41.5598,108.9330,79.0974,2.3747,0.3493,2.0254,109.3800,111.4300,109.3700,111.2500,104.1151,46942431,0.0000,1.0000
4211,44.3909,109.5170,82.6863,2.5647,0.4314,2.1333,111.8000,113.4500,111.6000,112.8200,105.5845,59522855,0.0000,1.0000
4212,47.1905,110.1350,85.1417,2.7928,0.5276,2.2652,113.1500,114.1900,113.0500,114.1800,106.8572,44063595,0.0000,1.0000
4213,50.4815,110.5940,83.3078,2.9246,0.5275,2.3970,114.2700,117.2800,113.3000,113.9900,106.6794,46746712,0.0000,1.0000
4214,53.4435,111.2810,85.9307,3.1125,0.5724,2.5401,113.9400,115.6900,113.8900,115.4700,108.0645,44223978,0.0000,1.0000
4215,55.9301,111.8620,78.5203,3.1605,0.4963,2.6642,115.4400,115.7400,113.8000,114.6700,107.3158,41869160,0.0000,1.0000
4216,58.4303,112.6230,82.0468,3.2929,0.5029,2.7899,114.9100,116.8600,114.8500,116.3100,108.8506,43395537,0.0000,1.0000
4217,60.8301,113.3690,82.3607,3.3719,0.4655,2.9063,117.5100,117.5700,116.0300,116.4700,109.0004,57179298,0.0000,1.0000
4218,63.2156,114.3485,86.0193,3.5672,0.5287,3.0385,116.8500,118.7700,116.6200,118.6250,111.0172,47450824,0.0000,1.0000
4219,65.5224,115.1385,77.5219,3.5978,0.4475,3.1504,119.0700,119.7500,117.4500,117.6000,110.0579,68840440,0.0000,1.0000
4220,67.5985,115.9135,80.4524,3.6925,0.4337,3.2588,117.9400,119.1000,117.8300,119.0000,111.3681,40831886,0.0000,1.0000
4221,69.5191,116.5245,79.8739,3.7190,0.3682,3.3509,119.2700,119.4000,118.0500,118.9300,111.3026,24814402,0.0000,1.0000
4222,63.0020,116.6135,55.4457,3.3895,0.0309,3.3586,118.8100,119.2500,111.2700,115.0700,107.6902,83814037,0.0000,1.0000
4223,57.1367,116.6775,53.3780,3.0576,-0.2408,3.2984,113.5000,115.7500,112.7500,114.6300,107.2784,59348940,0.0000,1.0000
4224,51.5163,116.7235,58.4630,2.8664,-0.3456,3.2120,115.7500,116.3500,115.1100,115.9300,108.4950,43063440,0.0000,1.0000
4225,47.1890,116.8055,56.1595,2.6489,-0.4505,3.0994,115.7700,117.2000,115.2900,115.4900,108.0832,42155776,0.0000,1.0000
4226,42.6557,116.6745,53.5488,2.4092,-0.5522,2.9613,115.9900,116.0800,114.6400,115.0000,107.6246,38318895,0.0000,1.0000
4227,40.5825,116.2675,42.0296,1.9865,-0.7799,2.7664,114.1000,114.6480,111.6200,112.4000,105.1914,57664850,0.0000,1.0000
4228,39.9905,115.8170,49.9444,1.7699,-0.7972,2.5671,110.1900,114.3000,109.3500,114.1200,106.8011,60208036,0.0000,1.0000
4229,38.8911,115.2520,41.9211,1.4069,-0.9281,2.3350,114.4100,114.8500,111.5400,111.9500,104.7703,44565318,0.0000,1.0000
4230,38.0204,114.5140,40.8132,1.0802,-1.0039,2.0841,112.2600,113.8000,111.3400,111.6200,104.4614,41471578,0.0000,1.0000
4231,38.2175,113.5940,34.9377,0.6611,-1.1384,1.7995,110.4600,111.8700,109.5800,109.7300,102.6926,56028138,0.0000,1.0000
4232,39.7313,112.9095,30.9903,0.2052,-1.2754,1.4806,110.7000,111.6000,106.3500,108.2250,101.2842,67218082,0.0000,1.0000
4233,41.1256,112.1210,27.5850,-0.2724,-1.4024,1.1300,106.3700,110.1600,106.2600,106.7450,99.8991,60790733,0.0000,1.0000
4234,42.3805,111.4690,40.6363,-0.4309,-1.2487,0.8178,107.1200,109.8400,106.8200,109.4100,102.3932,53411773,0.0000,1.0000
4235,40.3010,111.1850,52.2593,-0.2917,-0.8876,0.5959,111.8700,112.6500,110.6600,112.6500,105.4254,59006218,0.0000,1.0000
4236,37.8645,110.8630,49.3750,-0.2487,-0.6757,0.4270,112.2600,113.2400,111.6600,111.7800,104.6112,88429770,0.0000,1.0000
4237,35.4236,110.9170,53.2015,-0.1197,-0.4373,0.3177,112.1600,113.4900,111.9700,112.9400,105.6968,45167549,0.0000,1.0000
4238,33.2268,110.7590,51.7042,-0.0491,-0.2934,0.2443,113.2300,113.3300,112.4600,112.5400,105.3224,26028419,0.0000,1.0000
4239,31.6426,110.7650,49.6470,-0.0355,-0.2239,0.1883,112.5800,112.7100,112.0100,112.0100,104.8264,14479611,0.0000,1.0000
4240,28.7199,111.0020,56.7842,0.1334,-0.0439,0.1774,112.1000,114.5200,112.0100,113.9900,106.6794,33720951,0.0000,1.0000
4241,26.3357,111.4200,56.4252,0.2579,0.0644,0.1935,113.7900,114.7700,113.7000,113.9100,106.6046,27598920,0.0000,1.0000
4242,24.8015,111.8495,50.2866,0.2416,0.0385,0.2031,113.6400,113.9200,112.1100,112.5200,105.3037,29881477,0.0000,1.0000
4243,24.9099,112.2130,42.3966,0.0554,-0.1182,0.1736,112.8200,113.1300,110.2100,110.3800,103.3009,41403351,0.0000,1.0000
4244,26.6279,112.2050,39.0558,-0.1749,-0.2788,0.1039,111.3900,111.4400,107.3500,109.3300,102.3183,53204626,0.0000,1.0000
4245,28.9935,111.5650,31.0750,-0.5990,-0.5623,-0.0367,108.2900,108.6500,105.4100,106.2500,99.4358,64285491,0.0000,1.0000
4246,31.4180,111.0130,31.1258,-0.9237,-0.7096,-0.2141,106.5400,107.4300,104.6300,106.2600,99.4452,65797116,0.0000,1.0000
4247,32.6621,110.4940,38.6122,-1.0487,-0.6677,-0.3810,107.2000,108.2000,106.6950,107.7500,100.8396,40105934,0.0000,1.0000
4248,30.0607,110.4290,54.0364,-0.8044,-0.3387,-0.4657,109.2300,112.1500,108.7000,111.8900,104.7141,59364547,0.0000,1.0000
4249,27.1801,110.4290,54.4053,-0.5943,-0.1029,-0.4914,112.6700,113.2500,110.2100,112.0100,104.8264,53315099,0.0000,1.0000
4250,25.3032,109.9550,45.1445,-0.6431,-0.1213,-0.5218,112.6000,112.6300,108.8000,109.2500,102.2434,49650790,0.0000,1.0000
4251,23.4772,109.5860,48.5635,-0.5966,-0.0598,-0.5367,111.4300,112.8000,108.9100,110.2200,103.1512,67091928,0.0000,1.0000
4252,22.1380,109.3140,47.1497,-0.5868,-0.0401,-0.5467,109.0400,110.4900,108.5000,109.8000,102.7581,48956588,0.0000,1.0000
4253,22.1943,108.9580,38.3483,-0.8103,-0.2108,-0.5994,110.0000,110.0600,106.6600,106.8200,99.9693,60013996,0.0000,1.0000
4254,23.0960,108.6240,36.2539,-1.0423,-0.3543,-0.6880,107.0300,107.5800,105.2000,105.9900,99.1925,78513345,0.0000,1.0000
4255,22.5418,108.8710,46.8602,-0.9944,-0.2451,-0.7493,107.8400,108.9667,106.5000,108.7200,101.7474,49899907,0.0000,1.0000
4256,20.2957,109.2000,49.6881,-0.8793,-0.1040,-0.7753,108.9500,111.0600,108.2700,109.5500,102.5242,48575897,0.0000,1.0000
4257,19.2599,109.6650,58.1790,-0.5518,0.1788,-0.7306,110.2600,112.4700,109.7200,112.4000,105.1914,53796409,0.0000,1.0000
4258,19.1535,109.7740,59.7163,-0.2427,0.3903,-0.6330,112.3000,113.7500,111.5300,112.9800,105.7342,46464828,0.0000,1.0000
4259,19.4382,109.8830,60.0538,0.0119,0.5159,-0.5040,113.7400,114.3626,112.8000,113.1000,105.8465,55614979,0.0000,1.0000
4260,18.2377,109.8720,45.9392,-0.1047,0.3195,-0.4242,112.4200,112.4800,109.0300,109.1400,102.1405,95568749,0.0000,1.0000
4261,18.7458,110.3810,61.5742,0.2973,0.5772,-0.2799,117.6250,118.1200,115.3100,115.3100,107.9148,146477063,0.0000,1.0000
4262,19.6394,111.2910,67.6271,0.8953,0.9401,-0.0448,116.3200,119.1900,115.5600,118.9000,111.2745,84436432,0.0000,1.0000
4263,20.7740,112.3250,62.3389,1.2148,1.0077,0.2071,118.4000,120.0000,116.8500,117.1600,109.6461,83745461,0.0000,1.0000
4264,21.1923,113.5890,64.9143,1.5685,1.0892,0.4794,118.0500,119.1700,116.0800,118.6300,111.0218,62739100,0.0000,1.0000
4265,21.5687,114.5820,64.9505,1.8294,1.0800,0.7494,118.5000,119.0900,117.6100,118.6500,111.0406,51915749,0.0000,1.0000
4266,22.6193,115.5830,66.6896,2.0855,1.0689,1.0166,118.5000,120.5100,118.3090,119.5600,111.8922,70149743,0.0000,1.0000
4267,23.5648,116.3370,67.4392,2.2927,1.0209,1.2718,120.0200,120.2300,119.2500,119.9400,112.6877,42246245,0.4700,1.0000
4268,23.5984,116.9320,63.2366,2.3484,0.8612,1.4871,120.0200,120.2500,118.4500,118.9300,111.7388,43706567,0.0000,1.0000
4269,23.6074,117.5940,65.1254,2.4283,0.7529,1.6754,118.5500,119.8400,118.4300,119.7200,112.4810,38889797,0.0000,1.0000
4270,24.9928,118.8820,70.0954,2.6466,0.7770,1.8696,120.1700,122.1500,120.1600,122.0200,114.6419,62008506,0.0000,1.0000
4271,27.4520,119.8390,75.0150,3.0157,0.9169,2.0988,122.7700,124.9200,122.5000,124.8800,117.3290,73561797,0.0000,1.0000
4272,30.5023,120.5950,77.3066,3.3965,1.0382,2.3584,126.0600,127.4800,125.5700,126.4600,118.8134,74474466,0.0000,1.0000
4273,33.2476,121.5870,78.1792,3.7057,1.0778,2.6278,127.2800,127.2800,125.6500,127.0800,119.3960,54272219,0.0000,1.0000
4274,36.1958,122.5070,79.2516,3.9655,1.0701,2.8954,127.4900,128.8800,126.9200,127.8300,120.1006,63152405,0.0000,1.0000
4275,38.8492,123.5135,80.5075,4.1944,1.0392,3.1552,127.6250,128.7800,127.4500,128.7150,120.9321,44891737,0.0000,1.0000
4276,41.3171,124.4025,78.9181,4.3048,0.9197,3.3851,128.4800,129.0300,128.3300,128.4500,120.6831,37362381,0.0000,1.0000
4277,43.6945,125.3580,80.5965,4.4257,0.8325,3.5932,128.6200,129.5000,128.0500,129.4950,121.6649,48948419,0.0000,1.0000
4278,46.7481,126.7650,85.0362,4.7495,0.9250,3.8245,130.0200,133.0000,129.6600,133.0000,124.9580,70974110,0.0000,1.0000
4279,49.6186,128.0100,80.2075,4.8829,0.8467,4.0362,132.9400,133.6000,131.1700,132.1700,124.1782,69228130,0.0000,1.0000
4280,48.5199,128.6870,63.8118,4.6621,0.5008,4.1613,131.5600,131.6000,128.1500,128.7900,121.0026,74711746,0.0000,1.0000
4281,46.0577,129.2405,67.3744,4.5656,0.3234,4.2422,128.7850,130.8700,126.6100,130.4150,122.5293,91287529,0.0000,1.0000
4282,43.8417,129.4405,59.5391,4.2821,0.0319,4.2502,130.0000,130.5700,128.2400,128.4600,120.6925,62014847,0.0000,1.0000
4283,41.8473,129.6415,61.1565,4.0614,-0.1511,4.2124,129.2500,130.2800,128.3000,129.0900,121.2844,48096663,0.0000,1.0000
4284,39.8109,129.7945,61.8822,3.8637,-0.2790,4.1427,128.9600,129.5200,128.0900,129.3600,121.5381,37816283,0.0000,1.0000
4285,38.0103,129.7770,58.2126,3.5994,-0.4346,4.0340,129.1000,129.5600,128.3200,128.5400,120.7677,31666340,0.0000,1.0000
4286,34.7827,129.5730,49.7057,3.1814,-0.6821,3.8635,128.5800,128.7500,125.7600,126.4100,118.7665,56517146,0.0000,1.0000
4287,31.3374,129.2835,50.4238,2.8328,-0.8246,3.6573,128.4000,129.3700,126.2600,126.6000,118.9450,72842060,0.0000,1.0000
4288,29.2723,128.6975,52.5625,2.5704,-0.8695,3.4400,127.9600,129.5700,125.0600,127.1400,119.4523,88528487,0.0000,1.0000
4289,28.4278,127.9315,42.6140,2.1258,-1.0513,3.1771,126.4100,127.2200,123.8000,124.5100,116.9814,68856582,0.0000,1.0000
4290,28.8136,127.2765,36.0673,1.5722,-1.2840,2.8561,124.7500,124.7700,122.1100,122.2400,114.8486,68938974,0.0000,1.0000
4291,29.4566,126.6800,45.1779,1.2968,-1.2475,2.5443,122.3100,124.9000,121.6300,124.4500,116.9250,48362719,0.0000,1.0000
4292,29.3906,126.1930,42.5558,0.9976,-1.2373,2.2349,124.4000,125.3951,122.5800,123.5900,116.1170,51827283,0.0000,1.0000
4293,29.3312,125.7790,47.8719,0.8604,-1.0997,1.9600,123.8800,124.9500,122.8700,124.9500,117.3947,35874300,0.0000,1.0000
4294,26.4466,125.5470,54.9852,0.9097,-0.8402,1.7500,125.9000,127.3200,125.6500,127.0400,119.3584,51023104,0.0000,1.0000
4295,25.3550,125.5400,59.2161,1.0521,-0.5583,1.6104,127.0000,129.1600,126.3700,128.4700,120.7019,65270945,0.0000,1.0000
4296,24.4412,125.6485,55.2799,1.0739,-0.4292,1.5031,128.7500,129.2451,127.4000,127.4950,119.7859,45809490,0.0000,1.0000
4297,22.6067,125.5785,49.3209,0.9515,-0.4413,1.3928,128.2500,128.4000,125.1600,125.9000,118.2873,68695136,0.0000,1.0000
4298,20.9556,125.5855,53.8599,0.9493,-0.3548,1.3041,127.1200,127.8500,126.5200,127.2100,119.5181,37709674,0.0000,1.0000
4299,19.2605,125.8035,51.8132,0.8952,-0.3271,1.2223,127.2300,128.0400,126.5600,126.6900,119.0295,32842304,0.0000,1.0000
4300,20.3096,125.9175,40.8375,0.5786,-0.5149,1.0936,126.5400,126.8200,123.3800,123.3800,115.9197,51655177,0.0000,1.0000
4301,21.7323,125.8965,44.2469,0.3926,-0.5608,0.9534,122.7600,124.8800,122.6000,124.2400,116.7277,47572869,0.0000,1.0000
4302,23.0128,125.8625,41.2093,0.1634,-0.6320,0.7954,124.5700,124.7000,122.9100,123.2500,115.7975,39546151,0.0000,1.0000
4303,22.0813,126.0045,52.6033,0.2309,-0.4516,0.6825,124.0500,126.4000,124.0000,126.3700,118.7289,47099670,0.0000,1.0000
4304,21.1402,125.7435,46.3916,0.1263,-0.4449,0.5713,126.0900,126.4900,124.3550,124.4300,116.9062,42090553,0.0000,1.0000
4305,21.3651,125.3215,45.8336,0.0286,-0.4341,0.4627,124.8200,125.1200,123.1000,124.2500,116.7371,40621437,0.0000,1.0000
4306,21.0045,125.1040,49.8199,0.0371,-0.3405,0.3776,125.0300,125.5600,124.1900,125.3200,117.7424,32220131,0.0000,1.0000
4307,19.2886,125.2490,56.5591,0.2053,-0.1379,0.3431,124.4700,127.5100,124.3300,127.3500,119.6496,37193975,0.0000,1.0000
4308,18.3222,125.1290,51.4875,0.2278,-0.0923,0.3201,127.6400,128.1218,125.9800,126.0100,118.3907,35012268,0.0000,1.0000
4309,16.6162,125.0200,49.9644,0.2101,-0.0880,0.2981,125.8500,126.4000,124.9700,125.6000,118.0054,37329243,0.0000,1.0000
4310,15.4042,125.3380,53.5401,0.2705,-0.0221,0.2925,125.8500,126.5800,124.6600,126.5600,118.9074,32483974,0.0000,1.0000
4311,14.1339,125.6240,55.5265,0.3577,0.0521,0.3056,125.9500,127.2100,125.2600,127.1000,119.4147,40187953,0.0000,1.0000
4312,14.3702,125.9840,54.3315,0.4021,0.0772,0.3249,128.3700,128.5700,126.6100,126.8500,119.1799,36365123,0.0000,1.0000
4313,13.7090,125.9770,51.6163,0.3884,0.0508,0.3376,127.0000,127.2900,125.9100,126.3000,118.6631,25524593,0.0000,1.0000
4314,13.1140,126.2120,53.8526,0.4115,0.0591,0.3524,126.4100,127.1300,126.0100,126.7800,119.1141,28970419,0.0000,1.0000
4315,12.5785,126.4040,50.5532,0.3763,0.0191,0.3572,126.2800,127.1000,126.1100,126.1700,118.5410,28368987,0.0000,1.0000
4316,12.6480,126.3470,43.6380,0.2311,-0.1008,0.3319,125.5500,126.1400,124.4600,124.7500,117.2068,51957046,0.0000,1.0000
4317,12.3950,126.3720,56.8124,0.3421,0.0081,0.3340,125.5700,128.1200,125.1700,127.6000,119.8845,47054310,0.0000,1.0000
4318,12.2498,126.4620,53.4514,0.3701,0.0289,0.3412,128.1000,128.2000,126.6700,126.9100,119.2362,32435057,0.0000,1.0000
4319,12.8204,126.7640,59.9721,0.5243,0.1464,0.3778,126.9900,128.8700,126.3200,128.6200,120.8428,37654505,0.0000,1.0000
4320,14.7151,127.0750,63.4639,0.7228,0.2760,0.4468,128.3000,130.4200,128.1400,129.6700,121.8293,45770902,0.0000,1.0000
4321,16.5889,127.3930,65.4116,0.9188,0.3776,0.5412,130.4900,130.6300,129.2300,130.2800,122.4025,44525905,0.0000,1.0000
4322,19.9149,127.9730,71.8824,1.2509,0.5678,0.6831,132.3100,133.1300,131.1500,132.6500,124.6292,96954207,0.0000,1.0000
4323,20.6981,128.3990,60.7470,1.3302,0.5176,0.8126,134.4550,134.5400,129.5700,130.5600,122.6655,118923970,0.0000,1.0000
4324,19.9162,128.5850,52.4530,1.2239,0.3291,0.8948,130.1600,131.5900,128.3000,128.6400,120.8616,63386083,0.0000,1.0000
4325,19.7379,128.4830,41.1153,0.8483,-0.0372,0.8855,127.5000,127.8800,124.5800,125.1500,117.5827,83195423,0.0000,1.0000
4326,17.7920,128.9030,53.3216,0.8475,-0.0304,0.8779,126.1000,130.1300,125.3000,128.9500,121.1529,58512638,0.0000,1.0000
4327,16.3673,129.0130,52.5257,0.8173,-0.0485,0.8658,129.5000,130.5700,128.2600,128.7000,120.9180,50988278,0.0000,1.0000
4328,16.1386,128.9020,44.0508,0.5530,-0.2503,0.8032,128.1500,128.4498,125.7800,125.8000,118.1934,49271416,0.0000,1.0000
4329,17.2715,128.5410,41.9997,0.2766,-0.4213,0.6979,126.5600,126.7500,123.3600,125.0100,117.4511,72141010,0.0000,1.0000
4330,18.2910,128.1000,42.9340,0.0768,-0.4969,0.5737,124.7700,126.0800,124.0200,125.2600,118.1746,43940895,0.5200,1.0000
4331,17.8186,127.8340,51.1823,0.1077,-0.3728,0.4805,126.6800,127.6200,126.1100,127.6200,120.4011,55550382,0.0000,1.0000
4332,17.7110,127.2010,47.0224,0.0269,-0.3629,0.3898,127.3900,127.5600,125.6250,126.3200,119.1746,42035757,0.0000,1.0000
4333,18.1428,126.7315,45.5817,-0.0730,-0.3702,0.2972,125.6000,126.8800,124.8200,125.8650,118.7453,48160032,0.0000,1.0000
4334,18.2087,126.4685,46.1657,-0.1388,-0.3488,0.2100,126.1500,127.1900,125.8700,126.0100,118.8821,34694235,0.0000,1.0000
4335,16.5694,126.8485,56.6479,0.0457,-0.1314,0.1772,127.4100,128.9500,127.1600,128.9500,121.6558,45203456,0.0000,1.0000
4336,15.2041,126.8305,55.9073,0.1754,-0.0014,0.1768,129.0700,129.4900,128.2100,128.7700,121.4860,38208034,0.0000,1.0000
4337,14.9971,126.9795,60.4403,0.3883,0.1692,0.2191,128.3800,130.7200,128.3600,130.1900,122.8257,50882918,0.0000,1.0000
4338,14.9410,127.4065,59.8625,0.5411,0.2576,0.2835,130.6900,130.8800,129.6400,130.0700,122.7125,44633240,0.0000,1.0000
4339,14.5441,127.9115,59.8095,0.6538,0.2963,0.3576,130.0000,130.9800,129.3400,130.0600,122.7030,36454932,0.0000,1.0000
4340,14.7916,128.5245,64.4554,0.8408,0.3866,0.4542,130.0700,131.6300,129.8300,131.3900,123.9578,39730364,0.0000,1.0000
4341,16.1316,129.0165,68.0083,1.0695,0.4922,0.5773,131.6000,132.9700,131.4000,132.5400,125.0428,45595972,0.0000,1.0000
4342,14.7366,129.3465,53.0484,1.0035,0.3410,0.6625,132.6000,132.9100,129.1200,129.6200,122.2879,70697560,0.0000,1.0000
4343,13.4811,129.9645,60.9706,1.1338,0.3770,0.7568,130.3400,132.2600,130.0500,132.0450,124.5758,45833246,0.0000,1.0000
4344,12.3512,130.5415,59.7466,1.2018,0.3561,0.8458,131.8600,131.9500,131.1000,131.7800,124.3258,30733309,0.0000,1.0000
4345,12.2035,130.6745,53.0484,1.1218,0.2208,0.9010,131.2300,131.4500,129.9000,130.2800,122.9106,50884452,0.0000,1.0000
4346,12.0705,130.8510,54.0221,1.0666,0.1325,0.9341,131.2000,131.3900,130.0500,130.5350,123.1512,32112797,0.0000,1.0000
4347,12.7313,130.8280,51.3539,0.9654,0.0250,0.9404,129.8600,130.6550,129.3200,129.9600,122.6087,33667627,0.0000,1.0000
4348,12.8917,130.8330,52.0856,0.8878,-0.0420,0.9299,130.6600,130.9400,129.9000,130.1200,122.7597,30983542,0.0000,1.0000
4349,14.0961,130.7630,48.2551,0.7563,-0.1388,0.8952,129.5800,130.5800,128.9100,129.3600,122.0426,38450118,0.0000,1.0000
4350,15.7129,130.4890,44.8326,0.5880,-0.2457,0.8337,129.5000,129.6900,128.3600,128.6500,121.3728,35626800,0.0000,1.0000
4351,18.4225,130.0150,40.9676,0.3817,-0.3616,0.7433,128.9000,129.2100,126.8300,127.8000,120.5709,52674786,0.0000,1.0000
4352,21.6419,129.7950,39.2853,0.1853,-0.4464,0.6317,126.7000,128.0800,125.6200,127.4200,120.2124,56075420,0.0000,1.0000
4353,22.4849,129.4785,48.3414,0.1459,-0.3887,0.5346,127.9200,129.3400,127.8500,128.8800,121.5898,39087250,0.0000,1.0000
4354,22.0501,129.1595,46.8007,0.0901,-0.3555,0.4457,129.1800,130.1800,128.4750,128.5900,121.3162,35390887,0.0000,1.0000
4355,22.8223,128.8485,39.8850,-0.0678,-0.4108,0.3430,128.1850,128.3300,127.1100,127.1700,119.9765,36886246,0.0000,1.0000
4356,24.4963,128.4870,38.7644,-0.2107,-0.4430,0.2322,126.1000,127.2400,125.7100,126.9200,119.7407,43988946,0.0000,1.0000
4357,25.1205,128.2510,43.5569,-0.2661,-0.3986,0.1326,127.0300,127.8500,126.3700,127.6000,120.3822,31494131,0.0000,1.0000
4358,25.6374,127.9690,41.9476,-0.3303,-0.3703,0.0400,127.7200,127.8800,126.7400,127.3000,120.0992,32918071,0.0000,1.0000
4359,25.4253,127.8210,46.2162,-0.3306,-0.2965,-0.0341,127.2300,128.3100,127.2200,127.8800,120.6464,35407220,0.0000,1.0000
4360,25.9932,127.6160,39.1562,-0.4292,-0.3161,-0.1131,127.7100,127.8200,126.4000,126.6000,119.4388,54716887,0.0000,1.0000
4361,26.0945,127.5970,46.3426,-0.4210,-0.2463,-0.1747,127.4900,128.0600,127.0800,127.6100,120.3916,34039345,0.0000,1.0000
4362,26.3919,127.5580,43.0948,-0.4560,-0.2250,-0.2310,127.4800,127.6100,126.8792,127.0300,119.8444,30268863,0.0000,1.0000
4363,24.1362,127.4810,50.3010,-0.3921,-0.1289,-0.2632,127.2100,129.8000,127.1200,128.1100,120.8634,55280855,0.0000,1.0000
4364,22.1061,127.3720,46.5978,-0.3862,-0.0984,-0.2878,128.8600,129.2000,127.5000,127.5000,120.2879,31938100,0.0000,1.0000
4365,20.8053,127.3300,42.3394,-0.4371,-0.1194,-0.3177,127.6700,127.9900,126.5100,126.7500,119.5803,44066841,0.0000,1.0000
4366,21.6439,127.0910,32.5549,-0.6490,-0.2651,-0.3839,125.4600,126.4700,124.4800,124.5300,117.4859,49161427,0.0000,1.0000
4367,22.3986,126.8735,38.8818,-0.7362,-0.2819,-0.4544,125.5700,126.1200,124.8600,125.4250,118.3302,44370682,0.0000,1.0000
4368,21.7952,126.8035,46.2386,-0.7025,-0.1985,-0.5040,126.9000,126.9400,125.9900,126.6000,119.4388,30238811,0.0000,1.0000
4369,21.4925,126.6595,45.4115,-0.6808,-0.1414,-0.5394,126.4300,126.6900,125.7700,126.4400,119.2878,27210952,0.0000,1.0000
